title,artists,genres,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,time_signature
You > Them (Hate It!) (prod. Twinuzis),"autumn!, autumn twinuzis","emoplugg, pluggnb, plugg, glitchcore",0.5924363732337952,0.4062715172767639,4.7460432052612305,-7.843587875366211,0.44131988286972046,0.21091598272323608,0.19223815202713013,0.2577666640281677,0.07202360033988953,0.37354516983032227,109.19115447998047,3.4203743934631348
Trisiana Feat Summrs (Prod. Wifi & Yetii),kankan,pluggnb,0.4986403286457062,0.37672650814056396,4.165141582489014,-6.282107353210449,0.33201536536216736,0.17118875682353973,0.08121445775032043,0.19252103567123413,0.024075355380773544,0.2768298387527466,95.58535766601562,2.871305227279663
Weather W/ KanKan (Prod. Zayskillz & Bhristo),"macten, kankan",pluggnb,0.5660452246665955,0.3511749505996704,4.415356636047363,-7.233431816101074,0.40264633297920227,0.18603673577308655,0.15367692708969116,0.24312442541122437,0.017375469207763672,0.33506113290786743,102.32453155517578,3.109513282775879
WingRiddenAngel (Prod. Kellbender),xxxtentacion,"emo rap, miami hip hop",0.5213131904602051,0.3113701343536377,4.206383228302002,-7.121423721313477,0.4186514616012573,0.16221612691879272,0.1525939702987671,0.2525179386138916,0.055348511785268784,0.28373032808303833,97.45736694335938,2.968322992324829
Culture Shock,"clams casino, death grips","cloud rap, experimental hip hop, psychedelic hip hop, wonky",0.6325521469116211,0.44530391693115234,5.2425537109375,-8.643972396850586,0.5703808069229126,0.21248212456703186,0.16268520057201385,0.28218889236450195,0.08724066615104675,0.35793864727020264,119.60511016845703,3.7461929321289062
TERMINAL RELATIONS,makai alexander,,0.5474194884300232,0.3659823536872864,4.560591697692871,-7.512237548828125,0.44363343715667725,0.222171813249588,0.19571657478809357,0.2473817616701126,0.10143895447254181,0.3306499719619751,103.91201782226562,3.31430721282959
Outchea,playboi carti,"atl hip hop, plugg, pluggnb, rap",0.489760160446167,0.3802117109298706,4.057383060455322,-6.760306358337402,0.3960580825805664,0.17676043510437012,0.09723813831806183,0.20855613052845,0.044216591864824295,0.28278136253356934,93.72933959960938,2.9917283058166504
Walk  In,rich amiri,,,,,,,,,,,,,
kankan  fraud (prod arena),"kankan, @prodarena_",pluggnb,0.49600014090538025,0.37239864468574524,4.008939743041992,-6.387310981750488,0.3691822588443756,0.16958613693714142,0.09163083136081696,0.21327388286590576,0.04847610741853714,0.27972766757011414,93.22852325439453,2.8840219974517822
Kankan  Might Be (w/ Arena & Cashheart),"2sided, kankan",pluggnb,0.5852225422859192,0.3724472224712372,4.4121623039245605,-7.264910697937012,0.38807186484336853,0.17767766118049622,0.15784959495067596,0.25249606370925903,0.0264449343085289,0.35410547256469727,104.28787231445312,3.115035057067871
Summrs  Imagine (prod. Lj),"summrs, lj","plugg, glitchcore",0.5448105335235596,0.3665214478969574,4.439780235290527,-6.983389854431152,0.3865225911140442,0.1858232170343399,0.12385740876197815,0.22481822967529297,0.03088809922337532,0.3063433766365051,102.57945251464844,3.0704598426818848
SoFaygo  Go (prod. Its2Ezzy),"sofaygo, elite leaks","plugg, glitchcore",0.5010823607444763,0.3575950860977173,3.7848432064056396,-5.871644020080566,0.29947009682655334,0.16458098590373993,0.10630594193935394,0.1953355371952057,0.03017680160701275,0.30598586797714233,89.36361694335938,2.698734760284424
Aint Missing  Prod XanGang,kankan,pluggnb,0.5730898380279541,0.4386504292488098,4.631474018096924,-7.188081741333008,0.3935406506061554,0.19898559153079987,0.12128749489784241,0.2268749177455902,0.05220969021320343,0.30845093727111816,108.65630340576172,3.2668609619140625
ssgkobe  what a day (prod. daytrip) (unreleased audio),"flexxovault, ssgkobe",['pluggnb'],0.5323655605316162,0.39422735571861267,4.3613786697387695,-6.924055099487305,0.3756048381328583,0.19720356166362762,0.12045566737651825,0.21775099635124207,0.049071259796619415,0.330432653427124,100.04776763916016,3.140188455581665
Kankan  hat4hat,"kankan, semi","pluggnb, pop rock, post-grunge",0.4511454701423645,0.29912978410720825,3.495208263397217,-5.623437881469727,0.30671393871307373,0.14183543622493744,0.07852433621883392,0.17769283056259155,0.03083121031522751,0.2701655626296997,81.58916473388672,2.508472442626953
ssgkobe  Out Of LA (unreleased),ssgkobe,['pluggnb'],0.578303873538971,0.4667982757091522,4.710714340209961,-7.303989410400391,0.3974962532520294,0.20642919838428497,0.1092735230922699,0.24397818744182587,0.06611371040344238,0.30161845684051514,110.94754028320312,3.4152653217315674
Summrs!  2020 (Prod. Cortdot) [YP4AM Exclusive],"summrs, yp4am","pluggnb, plugg, glitchcore",0.5309117436408997,0.31867897510528564,4.226510524749756,-6.791736602783203,0.3625623285770416,0.1765579879283905,0.13408130407333374,0.22165101766586304,0.005138374865055084,0.31303954124450684,95.95884704589844,2.8935606479644775
Sofaygo  Space Off A Perc,"sofaygo, edsauce","plugg, glitchcore",0.5055762529373169,0.3113914132118225,4.076981067657471,-6.386577606201172,0.3438785970211029,0.1722257286310196,0.1139320582151413,0.21260830760002136,0.014682769775390625,0.29750657081604004,92.73187255859375,2.795041084289551
Lucki  Cupid (Balenciaga Princess) [prod. Sachy & Wndws],"lucki, evers","plugg, atl hip hop",0.5203716158866882,0.37810081243515015,4.182004451751709,-6.902887344360352,0.40639880299568176,0.1776885986328125,0.09805111587047577,0.2094203233718872,0.040122248232364655,0.30368906259536743,97.4874496459961,3.0317790508270264
SoFaygo  Late Night Ft. SSG Kobe,"sofaygo, sofaygo archive","pluggnb, plugg, glitchcore",0.48342132568359375,0.31832563877105713,3.7325127124786377,-6.165522575378418,0.3222225308418274,0.1631428599357605,0.13987621665000916,0.2064594179391861,0.04683098569512367,0.2862672507762909,87.6498794555664,2.66937255859375
lil candypaint  trackhawk (prodbycade),"lilcandypaint, hades 𖤐",,0.5824345946311951,0.39534953236579895,4.7722320556640625,-7.835269927978516,0.46532830595970154,0.20398618280887604,0.16999952495098114,0.2657250165939331,0.07133572548627853,0.3263166546821594,109.55443572998047,3.354100227355957
yunggoth✰  runnin away (prod. cryjng),"belleb, yunggoth","['cloud rap', 'dark trap', 'emo rap']",0.507530152797699,0.35561564564704895,4.104243278503418,-6.62725830078125,0.4101366102695465,0.16783149540424347,0.12529994547367096,0.22656570374965668,0.06787959486246109,0.29347413778305054,94.1254653930664,2.928239107131958
SSG Kobe  Go Hard,"ssgkobe, backend media",['pluggnb'],0.5647343993186951,0.39339759945869446,4.406723976135254,-7.039438247680664,0.37015822529792786,0.19496029615402222,0.16275903582572937,0.23458194732666016,0.059025559574365616,0.3394654393196106,103.40751647949219,3.0772881507873535
Yeat  Split  best remix,"yeat, dexter","redneck, pluggnb",0.5299005508422852,0.3691709637641907,4.319216728210449,-7.2325849533081055,0.44571584463119507,0.17048561573028564,0.10722458362579346,0.22124144434928894,0.04463434964418411,0.29995298385620117,100.08290100097656,3.0993316173553467
Summrs  Usain (prod. june x yuntec),"summrs, june","cali rap, plugg, glitchcore",0.48064514994621277,0.3286581337451935,3.8573951721191406,-6.097768783569336,0.324825257062912,0.1716415137052536,0.1075328141450882,0.19160106778144836,0.02627856470644474,0.30901026725769043,87.92408752441406,2.730332612991333
sgpwes  money tall (official fendimix),"omgitsfendi, sgpwes",pluggnb,0.5046908259391785,0.3481021523475647,4.075750350952148,-6.545087814331055,0.34282317757606506,0.17670227587223053,0.1038648933172226,0.2010129690170288,0.018201429396867752,0.29991471767425537,93.59999084472656,2.9058940410614014
SoFaygo  Let The Girls Slay,sofaygo,"plugg, glitchcore",0.5963466167449951,0.40698450803756714,4.644097805023193,-7.667829513549805,0.3816719651222229,0.23756833374500275,0.1813221424818039,0.22693876922130585,0.04978816211223602,0.38106274604797363,107.33740997314453,3.348109006881714
Destroylonely  A Minute,"finesse world, destroy lonely",,0.5259105563163757,0.350195974111557,4.248345375061035,-7.191082954406738,0.4424596130847931,0.1724412441253662,0.13585874438285828,0.2292323261499405,0.05483260378241539,0.30763155221939087,97.50215911865234,3.031999349594116
Autumn & Summrs  Cliche (prod. luvniko x mike frost),"summrs, autumn, luvniko","emoplugg, pluggnb, plugg, glitchcore",0.4184270203113556,0.27414751052856445,3.486529588699341,-5.224874496459961,0.2761826515197754,0.1599210649728775,0.10415461659431458,0.17238089442253113,0.023060865700244904,0.2649582624435425,77.55933380126953,2.3719754219055176
sofaygo + antguapo  holy ghost (prod. bryceunknwn & cv) [$hmoney + dj banned + bluffa plug],"antguapo, sofaygo, hmoney exclusives","plugg, glitchcore",0.460260272026062,0.3034021556377411,3.7591464519500732,-6.01632022857666,0.3163747489452362,0.16995938122272491,0.1156313568353653,0.18772844970226288,0.010340537875890732,0.2894206643104553,85.09284210205078,2.652437925338745
lucki x babyface ray  young og,"lucki, babyface ray, vanity6below","detroit trap, detroit hip hop, plugg",0.5765063762664795,0.3471679389476776,4.38663911819458,-7.445788383483887,0.43793073296546936,0.1777411848306656,0.1786326766014099,0.2547958195209503,0.03610317409038544,0.3526867628097534,101.66791534423828,3.0998547077178955
Summrs!  1017 ALYX (prod. Mingo)[YP4AM Exclusive],summrs,"plugg, glitchcore",0.5700647830963135,0.3694693148136139,4.665519714355469,-7.349770545959473,0.4163152575492859,0.19141213595867157,0.10861748456954956,0.23640912771224976,0.03470548614859581,0.30786728858947754,107.90160369873047,3.1821112632751465
Summrs  Chanelly (prod Wifi & Lj),summrs,"plugg, glitchcore",0.44957298040390015,0.31336331367492676,3.5605649948120117,-5.41348934173584,0.30155226588249207,0.14651192724704742,0.07240529358386993,0.16733403503894806,0.02816958539187908,0.25710994005203247,82.16920471191406,2.4702446460723877
lil peep  suck my blood (prod lederrick),lederrick,,0.5432149171829224,0.3406341075897217,4.10451078414917,-6.8281402587890625,0.39242687821388245,0.17553894221782684,0.1721886247396469,0.22991029918193817,0.05806718394160271,0.3565300703048706,97.02779388427734,2.899045944213867
SoFaygo  I'll Say (Prod. Woods) [Pink Heartz],"sofaygo, skbkirby","plugg, glitchcore",0.48393958806991577,0.34327155351638794,4.048290729522705,-6.436573028564453,0.35564544796943665,0.17628735303878784,0.10592961311340332,0.19854456186294556,0.03860626369714737,0.2718353867530823,93.30552673339844,2.8208019733428955
Iayze  Not A Blood/HotBoy Flow,"iayze, cam.rad",plugg,0.5633552074432373,0.3705960810184479,4.226564407348633,-6.872963905334473,0.3684925138950348,0.18483197689056396,0.15498587489128113,0.2269224226474762,0.05446562543511391,0.3370864987373352,99.21826171875,3.0009403228759766
Izaya Tiji  They Stare [Produced by Zen Beats],"izaya tiji, zen beats   zenbeats","pluggnb, plugg",0.5265591740608215,0.3678026795387268,4.281630039215088,-6.544198989868164,0.35691913962364197,0.17465178668498993,0.09627799689769745,0.19718192517757416,0.02312338724732399,0.30327415466308594,98.2721176147461,2.8976693153381348
SLUMP6S SURGE  SPENT PROD MATTHIAS STYNER TOOM YOUKNOWOZI,"crème de la crème, slump6s",pluggnb,0.5187714695930481,0.32350489497184753,3.7856311798095703,-6.234545707702637,0.32104912400245667,0.157276913523674,0.14801199734210968,0.22127105295658112,0.0303657203912735,0.3414766192436218,88.75772094726562,2.7066173553466797
Destroy Lonely  Messy Freestyle (clayco) (Fornever Exclusive),"@forneverradio, destroy lonely",,0.5004481673240662,0.303499311208725,3.874366521835327,-6.2440290451049805,0.335337370634079,0.1639855057001114,0.1333273947238922,0.21210861206054688,0.02820076048374176,0.3042500615119934,89.65632629394531,2.708529233932495
+ antguapo  holy ghost (prod. bryceunknwn & cv) [$hmoney + dj banned + bluffa plug],"antguapo, sofaygo","plugg, glitchcore",,,,,,,,,,,,
rocket,"fuck k, ssgkobe",['pluggnb'],0.44004642963409424,0.3217383921146393,3.69122052192688,-5.613694190979004,0.3159388601779938,0.15433719754219055,0.07790125906467438,0.18899697065353394,0.060828860849142075,0.24867881834506989,84.42613220214844,2.6260764598846436
I'll Say (Prod. Woods) [Pink Heartz],sofaygo,"plugg, glitchcore",,,,,,,,,,,,
Go (prod. Its2Ezzy),sofaygo,"plugg, glitchcore",,,,,,,,,,,,
Space Off A Perc,sofaygo,"plugg, glitchcore",,,,,,,,,,,,
Late Night Ft. SSG Kobe,sofaygo,"plugg, glitchcore",,,,,,,,,,,,
Let The Girls Slay,sofaygo,"plugg, glitchcore",,,,,,,,,,,,
what a day (prod. daytrip) (unreleased audio),ssgkobe,['pluggnb'],,,,,,,,,,,,
Out Of LA (unreleased),ssgkobe,['pluggnb'],,,,,,,,,,,,
Talk (prod. evasion2k & sorrovw),"willow, willows","afrofuturism, pop, post-teen pop",0.5026370286941528,0.33568117022514343,3.877302646636963,-6.3595170974731445,0.32271361351013184,0.16690859198570251,0.12118686735630035,0.2069215029478073,0.03642205521464348,0.3025236427783966,91.01717376708984,2.7872438430786133
so tired prod. bugzronin  nuu  ayefourteen,"hitechstef, sofaygo","plugg, glitchcore",0.5305556058883667,0.35398927330970764,4.201752185821533,-6.895003318786621,0.4059731066226959,0.17396098375320435,0.11953157186508179,0.21562209725379944,0.029267165809869766,0.31721436977386475,96.88726043701172,3.0221197605133057
buku (prod by whereis22  cade),wolfacejoeyy,pluggnb,0.5393341779708862,0.35907670855522156,4.52631950378418,-7.541388511657715,0.4510106146335602,0.20223650336265564,0.176488995552063,0.23964397609233856,0.07298386096954346,0.326862096786499,103.44281005859375,3.2466416358947754
dev & summrs  mia [lulrose  uglyfriend],devstacks,pluggnb,0.5587508082389832,0.3619312047958374,4.306540012359619,-6.970741271972656,0.3960917294025421,0.1837690770626068,0.13092896342277527,0.21716096997261047,0.035990867763757706,0.32695573568344116,101.1867446899414,3.023858070373535
Summrs  Ghost Glocks (prod. Jaxx  Hudson Major  Hurtboy AG),"summrs archived, summrs archive [ntr]",pluggnb,0.4574098587036133,0.32036179304122925,3.721269369125366,-6.000245094299316,0.36218389868736267,0.15546219050884247,0.09884847700595856,0.1892274171113968,0.05139489471912384,0.264184832572937,84.22901153564453,2.6358370780944824
skye (prod. by wisvoo  kabeh  allen core  farsight),wolfacejoeyy,pluggnb,0.5086967945098877,0.3582755923271179,4.208449363708496,-6.913120269775391,0.3687003254890442,0.1910235583782196,0.12881460785865784,0.2108994424343109,0.03513014316558838,0.31154435873031616,96.65641021728516,3.0030159950256348
runnin away (prod. cryjng),yunggoth,"['cloud rap', 'dark trap', 'emo rap']",,,,,,,,,,,,
Move Tha Work,408 darwin,,0.5725265741348267,0.38611239194869995,4.379459857940674,-7.194902420043945,0.3808728754520416,0.22548916935920715,0.18427301943302155,0.2236650586128235,0.07646895945072174,0.367969810962677,102.38011169433594,3.2211196422576904
Cry,weiland,"plugg, pluggnb",0.443128764629364,0.3055518567562103,3.515958786010742,-5.2692365646362305,0.28562280535697937,0.14716221392154694,0.0645468682050705,0.16841551661491394,0.05067788064479828,0.23507213592529297,81.17105865478516,2.4244840145111084
Baby Smoove - Under Cover (Prod By Tye Beats),"franchise, baby smoove","detroit trap, scam rap",0.5286835432052612,0.3463890552520752,4.210857391357422,-6.8375139236450195,0.36834481358528137,0.1918140947818756,0.16615049540996552,0.219817116856575,0.031002400442957878,0.3274155259132385,96.73622131347656,2.972832202911377
"splittin ya wig ft slump6s (prod mimo, greed, eli.yf)","slump6s, jaybuckk",pluggnb,0.5339494347572327,0.3401028513908386,4.245441913604736,-6.879485130310059,0.39114299416542053,0.17261190712451935,0.11767803132534027,0.21080489456653595,0.014673443511128426,0.32469600439071655,96.74922943115234,2.9191734790802
Famous Chance the Rapper,"chance the rapper, jet hasie","pop rap, chicago rap, hip hop, conscious hip hop, rap",0.5904850363731384,0.42976704239845276,4.927701950073242,-8.176011085510254,0.5024961233139038,0.22773458063602448,0.20192216336727142,0.28310295939445496,0.08659698069095612,0.366513729095459,112.87339782714844,3.5039114952087402
convenience,jaydes,"pluggnb, sigilkore",0.5752896666526794,0.3640683889389038,4.605227947235107,-7.522112846374512,0.48573097586631775,0.19080641865730286,0.19516737759113312,0.24515891075134277,0.07702477276325226,0.3783876299858093,103.84030151367188,3.2869033813476562
Total'd,toon1,,0.48520249128341675,0.3525146245956421,4.0233683586120605,-6.26807975769043,0.32755783200263977,0.1831561177968979,0.1027604192495346,0.2129283994436264,0.04602687805891037,0.25892534852027893,92.42259216308594,2.8492958545684814
POLAND REMIX,duwap kaine,"dark plugg, pluggnb, vapor trap",0.5069184899330139,0.2966694235801697,4.027087211608887,-6.827725410461426,0.4245019257068634,0.1507129669189453,0.13861733675003052,0.2319725900888443,0.05216481536626816,0.28729647397994995,93.0367660522461,2.8351759910583496
"MAIN ATTRAKIONZ - ""PERFECT SKIES"" (PRODUCED BY FRIENDZONE)",friendzone,,0.5560845732688904,0.4099428355693817,4.636960983276367,-7.687763214111328,0.4491635262966156,0.21134820580482483,0.14119571447372437,0.24890874326229095,0.06627157330513,0.3252232074737549,106.1158447265625,3.345395565032959
Izaya Tiji - Wanna Be The Goat ( Prod. BenjiCold ) [ Royale Radio Exclusive ],"royale radio, izaya tiji","pluggnb, plugg",0.5503665804862976,0.3540925085544586,4.202441692352295,-6.846747398376465,0.35886842012405396,0.17686834931373596,0.16417519748210907,0.258751779794693,0.04218689352273941,0.34638911485671997,98.10955047607422,2.98310923576355
\RUNNING OUT OF TIME/,ssgkobe,['pluggnb'],0.5829676389694214,0.40759074687957764,4.662293910980225,-7.702260971069336,0.43251800537109375,0.21356147527694702,0.1720733493566513,0.2560274600982666,0.07892248034477234,0.35000598430633545,107.82386779785156,3.3514981269836426
ALLDAWGSGOTOHEAVEN (prod. flvd4k),texakotyler,,0.5740081071853638,0.4241783916950226,4.568476676940918,-7.4295549392700195,0.4429362714290619,0.18768742680549622,0.11584199965000153,0.2393236607313156,0.04627276957035065,0.3157657980918884,107.01216125488281,3.2579946517944336
u,slump6s,pluggnb,0.5747368335723877,0.39768558740615845,4.5074872970581055,-7.548648834228516,0.4196220636367798,0.2274608612060547,0.19253414869308472,0.2470526546239853,0.06829561293125153,0.3625395894050598,104.50910949707031,3.3158652782440186
Gardena's Finest,"d. savage, d savage","plugg, vapor trap",0.5800413489341736,0.344277560710907,4.595773696899414,-7.613408088684082,0.4132154881954193,0.19505998492240906,0.1699422299861908,0.2563389539718628,0.0061453282833099365,0.3508731722831726,104.8022689819336,3.155278205871582
POLAND - LIL YACHTY(PROD. F1LTHY),"lil yachty, rd, lil boat","atl hip hop, melodic rap, rap, trap",0.5073792934417725,0.30321088433265686,3.962855100631714,-6.691486358642578,0.42313316464424133,0.14305636286735535,0.11683928966522217,0.2204136699438095,0.053862396627664566,0.28801417350769043,91.88876342773438,2.810606002807617
Tendencies,d. savage,"plugg, vapor trap",0.48694005608558655,0.2892915904521942,3.7878029346466064,-6.323514938354492,0.37824687361717224,0.1661226451396942,0.18406198918819427,0.22024014592170715,0.07109977304935455,0.3224889636039734,87.72347259521484,2.7241005897521973
SEMATARY & GHOST MOUNTAIN - NEW ROCKS **VIDEO IN DESCRIPTION**,sematary,cloud rap,0.49866557121276855,0.3371637761592865,4.071322917938232,-6.544950485229492,0.3848470151424408,0.16591911017894745,0.1207532286643982,0.21922048926353455,0.04688093066215515,0.280640184879303,93.79885864257812,2.8730764389038086
JD,friendzone,,0.5735769867897034,0.39526668190956116,4.71062707901001,-7.934665679931641,0.4495508372783661,0.22464926540851593,0.17027845978736877,0.2453537881374359,0.057541023939847946,0.3515757918357849,106.27066040039062,3.4014878273010254
SoFaygo - Hate When It Rains,"sofaygo, angelicmf (@angelicfaygo)","plugg, glitchcore",0.4382919371128082,0.2720579504966736,3.2724225521087646,-5.223986625671387,0.2559110224246979,0.13357023894786835,0.10738575458526611,0.18295739591121674,0.04447569698095322,0.28405097126960754,77.15465545654297,2.2740283012390137
ken carson - Kel Tec / Everytime ft. Destroy Lonely @BENJI EXCLUSIVE,"Ken Carson, Destroy Lonely",rage rap,0.5502187013626099,0.44024303555488586,4.619133472442627,-7.5872392654418945,0.4828524887561798,0.18252357840538025,0.08711540699005127,0.22441963851451874,0.07336464524269104,0.29234713315963745,106.64751434326172,3.375417709350586
50 (produced by malenkiyyarche),Duwap Kaine,"dark plugg, pluggnb, vapor trap",0.5540406703948975,0.4117259383201599,4.568480014801025,-7.661931037902832,0.4759431779384613,0.19064930081367493,0.12013809382915497,0.2583332359790802,0.07773613929748535,0.2991597056388855,106.04821014404297,3.3556699752807617
hardrock - bleh [prod. saint],Hardrock,rage rap,0.5631473660469055,0.35840481519699097,4.555259704589844,-7.446023941040039,0.4042729437351227,0.18682020902633667,0.13329480588436127,0.2285069227218628,0.008215639740228653,0.33427363634109497,105.66924285888672,3.12943959236145
KANYE WEST JESSE  (DONDA 2 LEAK),Kanye West,"rap, chicago rap, hip hop",0.5669437646865845,0.44313326478004456,4.564223766326904,-7.286713600158691,0.42470037937164307,0.20605666935443878,0.13256637752056122,0.23559729754924774,0.07076811790466309,0.3349919319152832,106.34496307373047,3.2645010948181152
Travis Scott - Lost Forever (feat. Westside Gunn) [leaked],Travis Scott,"rap, slap house, hip hop",0.5399124622344971,0.36361584067344666,4.28666877746582,-7.113127708435059,0.3944817781448364,0.19333146512508392,0.14506447315216064,0.23517131805419922,0.048135410994291306,0.3383650779724121,98.05830383300781,3.0655038356781006
Kanye West Never Forgive Yourself / Yeah I Know,Kanye West,"rap, chicago rap, hip hop",0.5784701108932495,0.38934022188186646,4.512381553649902,-7.287293434143066,0.36306214332580566,0.20799562335014343,0.15524537861347198,0.21785175800323486,0.04038412496447563,0.3492491841316223,105.75348663330078,3.209993362426758
destroy lonely - met gala,Destroy Lonely,rage rap,0.5265187621116638,0.3548761010169983,4.202113151550293,-6.575615882873535,0.36010661721229553,0.18248267471790314,0.11106149852275848,0.21051213145256042,0.028226260095834732,0.2967640161514282,97.09548950195312,2.958096742630005
mall grab x denzel curry x maxo kream,"Denzel Curry, Mall Grab, Maxo Kream","lo-fi house, houston rap, vapor trap, rap, aussietronica, dark trap, drill, underground hip hop, australian house, hip hop, melodic rap, miami hip hop",0.5158045887947083,0.3587453067302704,4.096002578735352,-6.855140686035156,0.39089998602867126,0.18852131068706512,0.13612304627895355,0.22281166911125183,0.061003297567367554,0.322148859500885,94.88592529296875,3.043926239013672
izaya sorry sorry,Izaya Tiji,"plugg, pluggnb, dream plugg",0.6667743921279907,0.503202497959137,5.320600509643555,-8.10235595703125,0.4211771488189697,0.22542262077331543,0.14669761061668396,0.25675761699676514,0.04222051799297333,0.35476481914520264,123.5567855834961,3.6551194190979004
Out on Bond,Duwap Kaine,"dark plugg, pluggnb, vapor trap",0.40681159496307373,0.25925055146217346,3.2785441875457764,-4.954877853393555,0.2665098011493683,0.1308797001838684,0.08081826567649841,0.1571105569601059,0.01767982915043831,0.24488800764083862,73.1299819946289,2.2395660877227783
skeleton playboicarti,Playboi Carti,"atl hip hop, rap, rage rap, plugg, pluggnb",0.5340715646743774,0.37410029768943787,4.350049018859863,-6.899702072143555,0.4146256446838379,0.1893203854560852,0.13796792924404144,0.24255172908306122,0.07331837713718414,0.3130897283554077,98.05211639404297,3.128744602203369
DJ KHALED - WHY THEY SO MAD FT. KANYE WEST (LEAK),Kanye West,"rap, chicago rap, hip hop",0.5136803984642029,0.3527996838092804,4.154644012451172,-6.887637138366699,0.41292861104011536,0.16848798096179962,0.10801024734973907,0.2137872576713562,0.04162173345685005,0.29388800263404846,95.96900177001953,2.9635703563690186
Yeat-Split (with build up intro) best version,Yeat,"pluggnb, rage rap",0.551364004611969,0.36420953273773193,4.41531229019165,-7.431334495544434,0.45307284593582153,0.17370164394378662,0.12659305334091187,0.23893116414546967,0.041187141090631485,0.3109225034713745,102.3674545288086,3.159000873565674
Yeat - Richer than ever/Weather (Extended & New Snippet),Yeat,"pluggnb, rage rap",,,,,,,,,,,,
Sky Reach (carti),Playboi Carti,"atl hip hop, rap, rage rap, plugg, pluggnb",0.5269641280174255,0.3491204082965851,4.245414733886719,-7.085515022277832,0.41766592860221863,0.170847550034523,0.12617699801921844,0.21604222059249878,0.04180637001991272,0.29744696617126465,98.24030303955078,3.0103468894958496
protect - optics,Optics,,0.5695480704307556,0.38362568616867065,4.564117908477783,-7.476909637451172,0.44889184832572937,0.19044843316078186,0.1424180418252945,0.24419572949409485,0.038117606192827225,0.34538543224334717,105.178955078125,3.2286980152130127
Kendrick Lamar - Bitchface,Kendrick Lamar,"west coast rap, conscious hip hop, rap, hip hop",0.5894889235496521,0.4038563668727875,4.477256774902344,-7.414226531982422,0.3852979242801666,0.2186019867658615,0.19001586735248566,0.22673051059246063,0.06503403931856155,0.37618589401245117,105.83960723876953,3.1970746517181396
Mind Da Stick (Certified Trapper Flow) (Prod. Wicced),Duwap Kaine,"dark plugg, pluggnb, vapor trap",0.5568637251853943,0.39791470766067505,4.51686429977417,-7.614789009094238,0.4753194749355316,0.18190956115722656,0.12215445935726166,0.2448868602514267,0.05729875713586807,0.31604570150375366,104.48091125488281,3.27426815032959
KANYE WEST - WE DID IT KID FT. WILL.I.AM (DONDA 2 LEAK),Kanye West,"rap, chicago rap, hip hop",0.5761315822601318,0.4229276776313782,4.7661542892456055,-7.820418357849121,0.47351089119911194,0.19331330060958862,0.13120539486408234,0.25330647826194763,0.08170683681964874,0.3066747188568115,110.2615966796875,3.409566879272461
Autumn - 50M Freestyle!  (prod Twinuzis),Autumn!,"plugg, glitchcore, pluggnb, emoplugg",0.5398222208023071,0.3345158100128174,4.179880619049072,-6.930383682250977,0.38740915060043335,0.16880783438682556,0.1385021209716797,0.24437372386455536,0.030436715111136436,0.3163844347000122,96.39128112792969,2.981210470199585
JID x YACHTY - Van Gogh,"Lil Yachty, JID","atl hip hop, rap, underground hip hop, trap, hip hop, melodic rap",0.5508479475975037,0.38390254974365234,4.3969645500183105,-7.309108734130859,0.42770060896873474,0.19061468541622162,0.1284078061580658,0.22245633602142334,0.03765976428985596,0.34421151876449585,100.53691864013672,3.1478943824768066
supervillian cash carti,Playboi Carti,"atl hip hop, rap, rage rap, plugg, pluggnb",,,,,,,,,,,,
OTL Beezy - Hibachi [Prod: F1LTHY] @DJPHATTT EXCLUSIVE,OTL Beezy,,0.5011984705924988,0.3441254496574402,4.18617582321167,-6.615200996398926,0.39766743779182434,0.17350034415721893,0.10567069053649902,0.20398953557014465,0.03423212468624115,0.28209418058395386,95.55752563476562,2.8927295207977295
Gone Forever(prod. insanto + gianni marchetti),pesoloaded,,0.4716666042804718,0.34669560194015503,3.789344072341919,-5.882579803466797,0.33481934666633606,0.15210869908332825,0.1054135411977768,0.19493170082569122,0.05652539059519768,0.2673417925834656,86.1877670288086,2.6831247806549072
Fuck DistroKid (Prod. Bainz),Duwap Kaine,"dark plugg, pluggnb, vapor trap",0.5852175354957581,0.4122578799724579,4.676070690155029,-7.530381202697754,0.37647417187690735,0.24523252248764038,0.18217796087265015,0.2377171367406845,0.07118013501167297,0.349804162979126,107.5021743774414,3.379540205001831
